apiId,station_name,evcs_coordinates,open_date,avg_pre_open,std_pre_open,avg_post_open,std_post_open,relative_change,Zscore,ev_lat,ev_lng,poi_lng,poi_lat,poi_name,category,group,subCategory,poi_zipcode,ev_zipcode,city,distance_m,distance_group,real city
venue:a6e46878c302068cd7088b62,532 Neptune Avenue,"(40.57978, -73.97439)",6/13/2023,39.52465753,83.00476837,162.490099,104.3261131,3.11110707,1.481426235,40.57978,-73.97439,-73.97695923,40.58010864,Land Rover Brooklyn,Car Shops & Services,Shops & Services,Car Dealership,11224,11224,Brooklyn,220.0334997,200-300m,Brooklyn
venue:a6e46878c302068cd7088b62,532 Neptune Upper Parking,"(40.57978, -73.97439)",6/23/2023,46.46986301,94.16513409,158.2604167,97.85666449,2.405657052,1.187175643,40.57978,-73.97439,-73.97695923,40.58010864,Land Rover Brooklyn,Car Shops & Services,Shops & Services,Car Dealership,11224,11211,Manhattan,220.0334997,200-300m,Brooklyn
venue:a6e46878c302068cd7088b62,532 Neptune Avenue,"(40.57978, -73.97439)",6/13/2023,39.52465753,83.00476837,162.490099,104.3261131,3.11110707,1.481426235,40.57978,-73.97439,-73.97695923,40.58010864,Land Rover Brooklyn,Car Shops & Services,Shops & Services,Car Dealership,11224,11224,Brooklyn,220.0334997,200-300m,Brooklyn
venue:da703a34e9f0a30685a11c9a,532 Neptune Upper Parking,"(40.57978, -73.97439)",6/23/2023,60.54520548,42.21645523,55.07291667,35.83032098,-0.09038352,-0.129624545,40.57978,-73.97439,-73.97216797,40.58017731,Belarus Supermarket,Restaurants,Dining,Eastern European Restaurant,11224,11211,Manhattan,192.7860388,100-200m,Brooklyn
venue:da703a34e9f0a30685a11c9a,532 Neptune Avenue,"(40.57978, -73.97439)",6/13/2023,60.02739726,40.17628254,56.73267327,40.4968255,-0.054887004,-0.082006691,40.57978,-73.97439,-73.97216797,40.58017731,Belarus Supermarket,Restaurants,Dining,Eastern European Restaurant,11224,11224,Brooklyn,192.7860388,100-200m,Brooklyn
venue:da703a34e9f0a30685a11c9a,532 Neptune Upper Parking,"(40.57978, -73.97439)",6/23/2023,60.54520548,42.21645523,55.07291667,35.83032098,-0.09038352,-0.129624545,40.57978,-73.97439,-73.97216797,40.58017731,Belarus Supermarket,Restaurants,Dining,Eastern European Restaurant,11224,11211,Manhattan,192.7860388,100-200m,Brooklyn
venue:da703a34e9f0a30685a11c9a,532 Neptune Avenue,"(40.57978, -73.97439)",6/13/2023,60.02739726,40.17628254,56.73267327,40.4968255,-0.054887004,-0.082006691,40.57978,-73.97439,-73.97216797,40.58017731,Belarus Supermarket,Restaurants,Dining,Eastern European Restaurant,11224,11224,Brooklyn,192.7860388,100-200m,Brooklyn
venue:2486f2fee0f35e8c19366395,532 Neptune Upper Parking,"(40.57978, -73.97439)",6/23/2023,30.0630137,33.63293906,31.18229167,26.88433825,0.037231063,0.03327922,40.57978,-73.97439,-73.97223663,40.58018112,S & K Warbasse Pharmacy,Drugstores & Pharmacies,Medical & Health,Drugstore / Pharmacy,11224,11211,Manhattan,187.2470172,100-200m,Brooklyn
venue:2486f2fee0f35e8c19366395,532 Neptune Avenue,"(40.57978, -73.97439)",6/13/2023,29.6739726,33.23700286,32.01485149,28.24580764,0.078886603,0.070429903,40.57978,-73.97439,-73.97223663,40.58018112,S & K Warbasse Pharmacy,Drugstores & Pharmacies,Medical & Health,Drugstore / Pharmacy,11224,11224,Brooklyn,187.2470172,100-200m,Brooklyn
venue:61a8ffe82812db01698bd665,DEEPDALE MANAGEMENT,"(40.757564, -73.728618)",8/15/2023,367.9260274,122.9122465,341.9640288,112.423527,-0.070563093,-0.211223856,40.757564,-73.728618,-73.73098755,40.76045609,Paris Baguette,"Breakfast, Coffee, Bakeries & Dessert Shops",Dining,Bakery,11362,11362,Queens,378.4819946,300-350m,Queens
venue:1973733824e2917b88f5cc43,DEEPDALE MANAGEMENT,"(40.757564, -73.728618)",8/15/2023,198.7506849,175.5978666,169.352518,133.996099,-0.147914796,-0.167417563,40.757564,-73.728618,-73.73009491,40.754776,Douglaston Manor,Attractions,Leisure,Event Space,11362,11362,Queens,334.0394217,300-350m,Queens
venue:6b08b957640c4c211c1eab47,DEEPDALE MANAGEMENT,"(40.757564, -73.728618)",8/15/2023,81.90684932,61.00780964,71.70503597,55.56983506,-0.124553849,-0.167221433,40.757564,-73.728618,-73.73129272,40.76031876,Carvel Ice Cream,"Breakfast, Coffee, Bakeries & Dessert Shops",Dining,Ice Cream Shop,11362,11362,Queens,380.2376428,300-350m,Queens
complex:80266de4a27812062a4e5db5,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,2171.887671,712.0961404,2115.704545,602.3411163,-0.025868339,-0.078898231,40.77292689,-73.95955811,-73.96085358,40.77364349,Lenox Hill Hospital,General Medical Centers and Hospitals,Medical & Health,General Hospital,10075,10021,Manhattan,135.0911849,100-200m,Manhattan
complex:595e339c173f568c2299c32f,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,458.1424658,186.0173585,555.0606061,185.1874543,0.211545856,0.521016646,40.77292689,-73.95955811,-73.96302032,40.77437973,"The Carlyle, A Rosewood Hotel",Hotels & Casinos,Hotels & Casinos,Hotel,10021,10021,Manhattan,333.3101415,300-350m,Manhattan
complex:6225cf9ff64d7b0075b42996,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,678.1561644,247.5726672,778.2575758,258.6678622,0.147608201,0.404331433,40.77292689,-73.95955811,-73.96325684,40.77529907,The Mark Hotel,Hotels & Casinos,Hotels & Casinos,Hotel,10075,10021,Manhattan,408.1460658,300-350m,Manhattan
venue:e2ff12be505adc2e691a40fc,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,1004.682192,345.2862848,1165.742424,495.7814962,0.160309632,0.466454185,40.77292689,-73.95955811,-73.9587326,40.77176285,Citarella Gourmet Market,Groceries,Groceries,Grocery Store,10021,10021,Manhattan,146.9214168,100-200m,Manhattan
venue:c8f5d1370b9e5cab32b3d394,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,1083.865753,380.6340085,1161.204545,414.3420746,0.071354586,0.203184136,40.77292689,-73.95955811,-73.95979309,40.77040863,EJ's Luncheonette,Restaurants,Dining,Diner,10021,10021,Manhattan,280.7160193,200-300m,Manhattan
venue:6d46f932938da4e469036b42,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,545.6876712,220.9625074,570.5227273,215.8543991,0.045511485,0.112394887,40.77292689,-73.95955811,-73.95735168,40.77464294,Lukes Bar & Grill,Restaurants,Dining,American Restaurant,10075,10021,Manhattan,266.3295639,200-300m,Manhattan
venue:4701d27393ac0081bb3bc388,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,463.0767123,183.6716481,442.3181818,183.903946,-0.044827412,-0.113019787,40.77292689,-73.95955811,-73.95727539,40.7707634,Thep Thai Restaurant,Restaurants,Dining,Thai Restaurant,10021,10021,Manhattan,307.9363303,300-350m,Manhattan
venue:62581f8ba5199f05e4447580,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,379.5561644,160.4746916,386.5378788,163.6708858,0.018394417,0.043506639,40.77292689,-73.95955811,-73.95662689,40.77559662,Emmy Squared Pizza,Fast Food & QSR,Dining,Pizza Place,10028,10021,Manhattan,386.0702912,300-350m,Manhattan
venue:f57b8adf6cae2d2c2c53eec7,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,402.6027397,166.4876773,412.8560606,161.4270394,0.025467588,0.061586065,40.77292689,-73.95955811,-73.95767975,40.77011108,A la Turka,Restaurants,Dining,Restaurant,10021,10021,Manhattan,350.7904177,300-350m,Manhattan
venue:f71c5b608914d5c135006d51,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,282.0410959,137.5909727,324.6742424,142.0286229,0.151159342,0.309854242,40.77292689,-73.95955811,-73.95735168,40.77060699,Dunkin' Donuts,"Breakfast, Coffee, Bakeries & Dessert Shops",Dining,Donut Shop,10021,10021,Manhattan,317.9098954,300-350m,Manhattan
venue:625858c1a1751705efc3e365,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,253.4164384,129.1099359,271.7121212,126.2900775,0.072196117,0.141706235,40.77292689,-73.95955811,-73.9566803,40.77552795,maman,Restaurants,Dining,Cafe,10028,10021,Manhattan,377.3263138,300-350m,Manhattan
venue:586b08d22d02c4ecc5d28696,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,136.9260274,79.05772343,142.6515152,90.0664712,0.041814459,0.072421612,40.77292689,-73.95955811,-73.95793152,40.77387619,Chopt,Restaurants,Dining,Salad Place,10075,10021,Manhattan,172.9263759,100-200m,Manhattan
venue:b8c4b19dda64e6d298256ece,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,84.89315068,69.14999688,104.8409091,68.35100579,0.234974886,0.28847085,40.77292689,-73.95955811,-73.95788574,40.77394104,Tri Dim Shanghai Restaurant and Bar  [UES],Restaurants,Dining,Chinese Restaurant,10075,10021,Manhattan,180.4127933,100-200m,Manhattan
venue:7c1d0ca7bc37d45c7b9e588d,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,130.2465753,83.31114407,121.9772727,82.03717887,-0.063489597,-0.099258061,40.77292689,-73.95955811,-73.95710754,40.77497101,Amber 80st,Restaurants,Dining,Sushi Restaurant,10075,10021,Manhattan,306.9948739,300-350m,Manhattan
venue:8c8b10839983cc89425e056a,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,104.4876712,85.25197292,96.02272727,77.22352467,-0.081013806,-0.099293232,40.77292689,-73.95955811,-73.95799255,40.77224731,Drybar,Beauty & Spa,Beauty & Spa,Salon / Barbershop,10021,10021,Manhattan,151.9551472,100-200m,Manhattan
venue:644a015eeb8ef52592de4eb1,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,92.09041096,70.4925765,100.4166667,70.08566641,0.090413927,0.118115355,40.77292689,-73.95955811,-73.95795441,40.77379608,Noz Market,Restaurants,Dining,Japanese Restaurant,10075,10021,Manhattan,166.0663009,100-200m,Manhattan
venue:65db3bbe266c45e9afa6c1cf,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,100.5835616,87.02249143,111.4621212,84.06725818,0.108154448,0.125008597,40.77292689,-73.95955811,-73.96170044,40.77158356,BLT Prime,Restaurants,Dining,Steakhouse,10021,10021,Manhattan,234.2165487,200-300m,Manhattan
venue:8cd5cfb3d07aa0b7ed171796,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,58.62191781,62.95785754,62.9469697,58.7123034,0.073778751,0.068697571,40.77292689,-73.95955811,-73.9562912,40.77116776,The Stumble Inn,Bars & Pubs,Leisure,Sports Bar,10021,10021,Manhattan,337.5565486,300-350m,Manhattan
venue:5480cb77630d2b48f0a52523,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,23.72876712,44.55741289,23.29545455,41.09841821,-0.018261066,-0.009724815,40.77292689,-73.95955811,-73.95870209,40.77560425,Retina Associates of New York,Medical Centers & Services,Medical & Health,Eye Doctor,10075,10021,Manhattan,306.3110423,300-350m,Manhattan
venue:d3035061428e87b832d2f343,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,25.44383562,39.3363245,30.78787879,89.58079046,0.210032923,0.135855173,40.77292689,-73.95955811,-73.95728302,40.77069473,Leonard's Sea Food & Prime Meats,Groceries,Groceries,Butcher,10021,10021,Manhattan,313.5448506,300-350m,Manhattan
venue:65d05704747d6c0043e2dd68,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,12.70136986,26.39484888,27.45454545,38.93571991,1.161542082,0.558941468,40.77292689,-73.95955811,-73.95731354,40.77065277,Tabata Ramen & Yakitori Bar,Restaurants,Dining,Japanese Restaurant,10021,10021,Manhattan,315.7057361,300-350m,Manhattan
venue:dd65f3b75f44da464fa946d5,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,36.98082192,50.38709677,44.47727273,47.00957608,0.20271185,0.148777193,40.77292689,-73.95955811,-73.9588623,40.77169037,Bluemercury,Beauty & Spa,Beauty & Spa,Cosmetics Shop,10021,10021,Manhattan,149.4590577,100-200m,Manhattan
venue:35742370bb2309566fbed1a4,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,14.3890411,31.2164878,22.25757576,34.13749058,0.546842184,0.25206342,40.77292689,-73.95955811,-73.95877075,40.77562332,Retinal Ambulatory Surgery Center,Doctors' Clinics,Medical & Health,Optometrist,10075,10021,Manhattan,307.0723752,300-350m,Manhattan
venue:32005b3b3792a2b21e345728,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,34.07671233,45.95446421,36.76515152,52.18695983,0.078893737,0.058502242,40.77292689,-73.95955811,-73.96180725,40.7713089,KRB,Furniture and Home Furnishings,Home Improvements & Furnishings,Furniture / Home Store,10021,10021,Manhattan,261.2283879,200-300m,Manhattan
venue:650ad62e82e5840718577f12,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,27.04383562,37.48411014,19.34848485,26.85612923,-0.284551011,-0.205296344,40.77292689,-73.95955811,-73.95715332,40.77490997,Masseria East,Restaurants,Dining,Italian Restaurant,10075,10021,Manhattan,299.3832903,200-300m,Manhattan
venue:df0d3b432350d3688d15aada,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,15.18356164,28.54410032,11.64393939,22.4122147,-0.233121999,-0.124005389,40.77292689,-73.95955811,-73.95731354,40.77469254,Due,Restaurants,Dining,Italian Restaurant,10075,10021,Manhattan,272.5259328,200-300m,Manhattan
venue:625858c1a1751705efc3e366,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,13.44657534,27.35833683,6.772727273,17.38938472,-0.496323257,-0.243942024,40.77292689,-73.95955811,-73.95671844,40.7754631,Mixology Clothing Company New York City,Clothing,Apparel,Clothing Store,10028,10021,Manhattan,369.7428332,300-350m,Manhattan
venue:65db3bbe266c45e9afa6c1ce,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,18.70684932,33.61333269,30.08333333,45.35862891,0.608145382,0.338451534,40.77292689,-73.95955811,-73.96173096,40.77145386,Ever/Body,Beauty & Spa,Beauty & Spa,Health & Beauty Service,10021,10021,Manhattan,245.5765064,200-300m,Manhattan
venue:f356f404a26b3cfb6d20d80b,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,12.29041096,26.26226644,9.878787879,18.13689685,-0.196219889,-0.091828445,40.77292689,-73.95955811,-73.95676422,40.77540588,Pig Heaven,Restaurants,Dining,Chinese Restaurant,10028,10021,Manhattan,362.3987938,300-350m,Manhattan
venue:3bbe1e1b6a6c4a87e7cd782a,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,11.41369863,22.52401231,12.09848485,22.21747467,0.059996872,0.030402497,40.77292689,-73.95955811,-73.95811462,40.77386856,Sushi Noz,Restaurants,Dining,Sushi Restaurant,10075,10021,Manhattan,160.4340887,100-200m,Manhattan
venue:9283353ccdf1ce5c18b5d1f7,NYC Parking 155 East 76th Street Garage Corp.,"(40.77292689, -73.95955811)",8/22/2023,9.112328767,23.48312432,8.257575758,21.82114011,-0.093801819,-0.036398607,40.77292689,-73.95955811,-73.95613098,40.77110672,The East Wing,Bars & Pubs,Leisure,Bar,10021,10021,Manhattan,352.4930371,300-350m,Manhattan
complex:625d592580fcfb002d346648,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,4609.769863,1281.85151,6128.154728,1490.976279,0.329384093,1.18452477,40.7127753,-74.0059728,-74.00894165,40.71051025,The Fulton Center,Regional Malls,Shopping Centers,Mall,10038,10087,Manhattan,355.0362453,300-350m,Manhattan
complex:af2296cda79609f441abe9ff,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,1185.950685,393.0219114,1193.753582,380.2146354,0.006579445,0.019853592,40.7127753,-74.0059728,-74.00495148,40.71029663,NewYork-Presbyterian Lower Manhattan Hospital,General Medical Centers and Hospitals,Medical & Health,General Hospital,10038,10087,Manhattan,288.7459346,200-300m,Manhattan
complex:6da4eb24ee5194146e281108,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,675.7506849,356.2660303,831.4126074,416.1239198,0.230354073,0.436926087,40.7127753,-74.0059728,-74.00557709,40.71420288,The Sun Building,Strip/Convenience,Shopping Centers,Strip/Convenience,10007,10087,Manhattan,162.2055019,100-200m,Manhattan
complex:42b4ba2d7d595b5ce3db7f51,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,184.0520548,131.8257884,152.4297994,125.5119806,-0.171811477,-0.239879129,40.7127753,-74.0059728,-74.00666809,40.71040726,Aloft Manhattan Downtown - Financial District,Hotels & Casinos,Hotels & Casinos,Hotel,10038,10087,Manhattan,269.7565918,200-300m,Manhattan
complex:48c0d527593e22554f603022,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,95.79726027,108.1861821,145.2120344,99.45772956,0.51582659,0.456756798,40.7127753,-74.0059728,-74.00885773,40.7117424,217 Broadway,Strip/Convenience,Shopping Centers,Strip/Convenience,10007,10087,Manhattan,268.9172956,200-300m,Manhattan
venue:e42e02ed75b9cd8dc626fa23,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,159.060274,111.0477656,249.6418338,127.6770377,0.569479466,0.815699076,40.7127753,-74.0059728,-74.00917816,40.71420288,Benares,Restaurants,Dining,Indian Restaurant,10007,10087,Manhattan,313.3438149,300-350m,Manhattan
venue:93574384e0fad06de66f87fd,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,168.9068493,100.79591,172.6561605,100.5812524,0.022197508,0.037197056,40.7127753,-74.0059728,-74.00726318,40.71549988,1803 NYC,Restaurants,Dining,Restaurant,10007,10087,Manhattan,321.8889434,300-350m,Manhattan
venue:d25c0b73b3ab1261f68614d3,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,120.1863014,101.5424089,160.8166189,116.7773481,0.338061136,0.400131511,40.7127753,-74.0059728,-74.00973511,40.71443939,FlashDancers Downtown,Adult Entertainment,Leisure,Strip Club,10007,10087,Manhattan,367.140229,300-350m,Manhattan
complex:6655a3a4d596f977cdce8493,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,23.27945205,33.71134318,29.26647564,38.90137167,0.257180606,0.177596709,40.7127753,-74.0059728,-74.0044632,40.71452713,African Burial Ground National Monument,Attractions,Leisure,Monument / Landmark,10007,10087,Manhattan,232.6660514,200-300m,Manhattan
venue:f2c06def5d95017e97ec657d,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,53.95068493,50.72921846,74.32664756,54.3167795,0.377677552,0.401661276,40.7127753,-74.0059728,-74.00712585,40.71566391,Domino's Pizza,Fast Food & QSR,Dining,Pizza Place,10007,10087,Manhattan,335.5786445,300-350m,Manhattan
venue:e37da8ca1f9423ca940c49f1,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,32.17534247,46.94328991,33.91404011,42.01065208,0.054038202,0.037038257,40.7127753,-74.0059728,-74.0096817,40.71530533,JR Sushi,Restaurants,Dining,Sushi Restaurant,10007,10087,Manhattan,420.5489712,300-350m,Manhattan
venue:679feae2f5415491e0d2a860,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,39.7369863,49.38069068,54.11461318,50.74806535,0.361819761,0.291158886,40.7127753,-74.0059728,-74.00686646,40.71078873,Financial District Wine and Liquor,Groceries,Groceries,Wine Shop,10038,10087,Manhattan,233.3855068,200-300m,Manhattan
venue:392369b1693846ab2507deb7,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,23.7260274,35.75429747,34.05157593,41.77165182,0.435199217,0.288791817,40.7127753,-74.0059728,-74.00715637,40.71562576,Rainbow East Nails & Spa,Beauty & Spa,Beauty & Spa,Nail Salon,10007,10087,Manhattan,332.2837692,300-350m,Manhattan
venue:7c3613c7bbd2e94cee011342,Heritage Trinity Commons SPE LLC,"(40.7127753, -74.0059728)",1/17/2023,2.142465753,10.92212592,2.051575931,10.98183867,-0.042422999,-0.008321624,40.7127753,-74.0059728,-74.00689697,40.71077728,Nassau Bar,Bars & Pubs,Leisure,Bar,10038,10087,Manhattan,235.4291971,200-300m,Manhattan
venue:90481f4f2b15aef317266d2f,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,632.6657534,263.3914128,646.6422018,218.6704151,0.022091362,0.053063417,40.744127,-73.95684,-73.95635986,40.74578857,Building at 4705 Center Blvd,Other,Buildings and Entertainment Centers,Building,11101,11109,Queens,189.13403,100-200m,Queens
venue:484a7f0e9d858ee61d2248c7,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,600.9205479,275.5849159,521.4587156,211.9417955,-0.132233508,-0.28833883,40.744127,-73.95684,-73.95420837,40.74308395,E & I Deli & Grocery,Groceries,Groceries,Grocery Store,11101,11109,Queens,250.2078888,200-300m,Queens
venue:63b5062b2466e806eee117fb,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,399.9068493,243.6003349,453.1192661,235.3097141,0.133062029,0.218441476,40.744127,-73.95684,-73.95361328,40.74280167,Hupo,Restaurants,Dining,Chinese Restaurant,11101,11109,Queens,309.2140865,300-350m,Queens
venue:7401c85203653c2268b4f4bc,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,455.1260274,230.7283153,281.6605505,148.6689848,-0.381137238,-0.751817031,40.744127,-73.95684,-73.95336914,40.74417496,Spice,Restaurants,Dining,Thai Restaurant,11101,11109,Queens,292.4505066,200-300m,Queens
venue:7e375ae785ad0435e842b837,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,251.4465753,152.5521727,180.293578,103.5200198,-0.282974613,-0.466417463,40.744127,-73.95684,-73.9535675,40.74347305,Bareburger,Fast Food & QSR,Dining,Burger Joint,11101,11109,Queens,285.1209923,200-300m,Queens
venue:3a6ff0118e7de37477b8b1b5,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,219.0164384,178.3410572,176.9082569,139.7278135,-0.19226037,-0.236110417,40.744127,-73.95684,-73.95326233,40.74245453,Jackson's Eatery | Bar,Restaurants,Dining,American Restaurant,11101,11109,Queens,354.1599309,300-350m,Queens
venue:659b97c7c642fa071ebbe952,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,160.7917808,135.2596422,158.706422,138.648924,-0.012969312,-0.01541745,40.744127,-73.95684,-73.95540619,40.74538803,Gantry Home & Hardware,Home Improvement,Home Improvements & Furnishings,Hardware Store,11101,11109,Queens,185.0726692,100-200m,Queens
venue:7a4d601d1c3ce4a92c9ce24c,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,245.860274,134.4196303,191.2110092,167.1594977,-0.222277735,-0.406557172,40.744127,-73.95684,-73.95374298,40.74455261,Tamashii Blue,Restaurants,Dining,Ramen Restaurant,11101,11109,Queens,265.1645074,200-300m,Queens
venue:d244c451e04680a8f47f1a4c,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,223.4191781,114.271785,157.5963303,94.76003995,-0.294615925,-0.576020125,40.744127,-73.95684,-73.95339966,40.74580383,Sweet Chick,Fast Food & QSR,Dining,Fried Chicken Joint,11101,11109,Queens,344.6233545,300-350m,Queens
venue:644a4b5559e11906e199ff4a,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,132.7315068,120.0020111,113,121.4680266,-0.148657296,-0.164426468,40.744127,-73.95684,-73.95362091,40.74496841,The Baroness,Bars & Pubs,Leisure,Bar,11101,11109,Queens,286.875514,200-300m,Queens
venue:3f5e2a2359c65dd225c74b02,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,149.4109589,109.9875162,111.5412844,86.92232933,-0.253459818,-0.344308843,40.744127,-73.95684,-73.95407104,40.74356461,Vernon Grille,Restaurants,Dining,Greek Restaurant,11101,11109,Queens,241.5082239,200-300m,Queens
venue:8edd5c5e52815dd7c59f3061,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,156.5835616,112.9531983,119.4678899,83.47838141,-0.23703428,-0.328593367,40.744127,-73.95684,-73.95345306,40.74535751,Blend LIC,Restaurants,Dining,Latin American Restaurant,11101,11109,Queens,316.4402271,300-350m,Queens
venue:559a4b051ef6abfd30938eb9,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,121.7232877,106.3709176,102.7798165,68.70459548,-0.155627337,-0.17808882,40.744127,-73.95684,-73.95320892,40.74633408,Dai Hachi,Restaurants,Dining,Sushi Restaurant,11101,11109,Queens,392.1741661,300-350m,Queens
venue:4d816f79080e1bab2cd65eb7,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,175.3534247,104.6739497,113.2568807,73.69361042,-0.354122219,-0.593237803,40.744127,-73.95684,-73.95335388,40.74565125,Petey's Burger,Fast Food & QSR,Dining,Burger Joint,11101,11109,Queens,339.0824125,300-350m,Queens
venue:612c818ff725ed4769ef156b,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,109.6821918,98.26529932,81.6146789,84.11157804,-0.255898541,-0.285629954,40.744127,-73.95684,-73.95405579,40.74362564,Long Island City Veterinary Center,Pet Stores & Services,Shops & Services,Veterinarian,11101,11109,Queens,241.0902508,200-300m,Queens
venue:f160ab9321d29b2bc250126b,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,98.35890411,94.13834196,72.55045872,68.66794581,-0.262390534,-0.27415445,40.744127,-73.95684,-73.95350647,40.74523163,Woodbines,Bars & Pubs,Leisure,Irish Pub,11101,11109,Queens,306.5170282,300-350m,Queens
venue:a7f67a54641ca2db41778108,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,120.509589,91.25584757,103.6605505,92.73261244,-0.13981492,-0.184635166,40.744127,-73.95684,-73.95436859,40.74340057,Casa Enrique,Restaurants,Dining,Mexican Restaurant,11101,11109,Queens,223.3244804,200-300m,Queens
venue:fa9dc76c2792b96120475b0a,CITYLIGHTS 5TH FLOOR 1,"(40.744127, -73.95684)",9/14/2023,143.9835616,89.13216975,115.5137615,79.38287607,-0.197729518,-0.319411053,40.744127,-73.95684,-73.95355988,40.74570847,Cyclo,Restaurants,Dining,Vietnamese Restaurant,11101,11109,Queens,327.5391741,300-350m,Queens
